,Summary,Temperature (C),Apparent Temperature (C),Humidity,Pressure (millibars)
79668,Mostly Cloudy,33.93333333333333,31.84444444444444,0.19,1013.28
79670,Mostly Cloudy,33.65555555555555,31.633333333333333,0.2,1012.51
79672,Mostly Cloudy,29.994444444444444,29.383333333333333,0.37,1012.01
79673,Mostly Cloudy,27.41111111111111,27.20555555555556,0.4,1012.16
79675,Mostly Cloudy,23.194444444444443,23.194444444444443,0.64,1012.83
79676,Mostly Cloudy,21.77777777777778,21.77777777777778,0.67,1012.98
79680,Partly Cloudy,18.200000000000003,18.200000000000003,0.78,1012.92
79686,Mostly Cloudy,27.05555555555556,27.027777777777786,0.42,1012.95
79689,Mostly Cloudy,32.82222222222222,31.73333333333333,0.3,1013.39
79690,Mostly Cloudy,33.888888888888886,31.816666666666663,0.2,1013.1
79691,Mostly Cloudy,34.62777777777777,32.583333333333336,0.2,1012.75
79693,Mostly Cloudy,34.92777777777778,32.794444444444444,0.18,1012.21
79694,Mostly Cloudy,34.083333333333336,32.266666666666666,0.22,1012.08
79697,Mostly Cloudy,27.61111111111111,27.466666666666665,0.42,1012.63
79700,Partly Cloudy,23.62222222222222,23.62222222222222,0.51,1013.92
79702,Partly Cloudy,20.52777777777778,20.52777777777778,0.61,1014.24
79704,Partly Cloudy,18.46111111111112,18.46111111111112,0.77,1014.33
79705,Clear,17.87777777777778,17.87777777777778,0.77,1014.23
79706,Partly Cloudy,18.944444444444443,18.944444444444443,0.69,1014.31
79707,Partly Cloudy,17.77777777777778,17.77777777777778,0.73,1014.74
79710,Clear,28.71111111111112,28.40555555555555,0.41,1015.34
79711,Clear,31.06666666666667,30.18333333333333,0.34,1015.44
79712,Partly Cloudy,33.62222222222222,32.87222222222223,0.31,1015.33
79713,Clear,35.022222222222226,34.21111111111111,0.28,1015.11
79714,Partly Cloudy,36.15555555555555,35.0,0.24,1014.81
79716,Partly Cloudy,37.10555555555556,35.349999999999994,0.19,1014.02
79725,Clear,21.094444444444445,21.094444444444445,0.68,1014.65
79726,Clear,20.083333333333336,20.083333333333336,0.7,1014.55
79727,Clear,19.55,19.55,0.7,1014.34
79728,Clear,18.45555555555556,18.45555555555556,0.75,1014.15
79729,Clear,19.522222222222226,19.522222222222226,0.7,1014.04
79731,Partly Cloudy,17.322222222222223,17.322222222222223,0.81,1014.17
79732,Clear,22.05,22.05,0.65,1014.18
79734,Partly Cloudy,27.76111111111111,27.89444444444444,0.46,1014.25
79735,Partly Cloudy,31.04444444444444,30.74444444444445,0.38,1014.25
79736,Partly Cloudy,33.59444444444445,33.55555555555556,0.35,1013.94
79737,Clear,35.95,35.92222222222222,0.29,1013.65
79738,Clear,37.083333333333336,37.083333333333336,0.27,1013.34
79748,Overcast,23.81666666666667,23.81666666666667,0.63,1012.36
79749,Overcast,23.38888888888889,23.38888888888889,0.64,1012.25
79751,Partly Cloudy,21.46111111111111,21.46111111111111,0.67,1012.15
79756,Clear,22.62222222222222,22.62222222222222,0.67,1011.85
79757,Clear,24.73333333333333,24.73333333333333,0.6,1012.04
79758,Clear,27.666666666666668,27.84444444444445,0.47,1012.05
79759,Clear,28.916666666666668,28.56666666666667,0.41,1011.94
79760,Clear,31.99444444444445,31.677777777777774,0.36,1011.83
79761,Clear,33.81666666666667,33.41111111111111,0.32,1011.43
79763,Partly Cloudy,34.39444444444444,33.6,0.29,1010.46
79771,Clear,24.283333333333328,24.283333333333328,0.62,1008.84
79772,Clear,22.011111111111116,22.011111111111116,0.69,1008.97
79773,Clear,20.65,20.65,0.73,1008.83
79774,Clear,19.95555555555556,19.95555555555556,0.78,1008.63
79775,Clear,19.95,19.95,0.76,1008.56
79776,Clear,18.36111111111111,18.36111111111111,0.81,1008.31
79777,Clear,18.33888888888889,18.33888888888889,0.84,1008.21
79778,Clear,19.12777777777778,19.12777777777778,0.76,1008.22
79784,Partly Cloudy,32.62222222222223,32.62777777777778,0.37,1008.13
79785,Partly Cloudy,33.93333333333333,33.511111111111106,0.32,1007.9
79792,Partly Cloudy,30.04444444444444,29.80555555555556,0.41,1005.9
79794,Mostly Cloudy,23.96111111111111,23.96111111111111,0.62,1006.51
79798,Partly Cloudy,25.37777777777778,25.37777777777778,0.57,1007.24
79799,Partly Cloudy,24.416666666666668,24.416666666666668,0.64,1007.26
79810,Partly Cloudy,31.016666666666666,31.58888888888889,0.44,1007.51
79811,Partly Cloudy,32.111111111111114,31.977777777777774,0.37,1007.02
79819,Overcast,20.561111111111117,20.561111111111117,0.93,1007.85
79820,Overcast,20.00555555555556,20.00555555555556,0.97,1008.95
79821,Overcast,19.95555555555556,19.95555555555556,0.97,1006.68
79822,Overcast,19.95555555555556,19.95555555555556,0.93,1007.19
79823,Overcast,19.994444444444444,19.994444444444444,0.97,1006.54
79824,Overcast,20.46666666666667,20.46666666666667,0.93,1005.93
79830,Mostly Cloudy,22.133333333333336,22.133333333333336,0.82,1005.76
79833,Overcast,24.838888888888885,24.838888888888885,0.7,1006.42
79834,Overcast,23.83888888888889,23.83888888888889,0.79,1006.38
79835,Overcast,24.494444444444447,24.494444444444447,0.73,1006.55
79837,Mostly Cloudy,23.850000000000005,23.850000000000005,0.7,1006.19
79838,Mostly Cloudy,25.616666666666667,25.616666666666667,0.63,1006.17
79841,Mostly Cloudy,22.17777777777778,22.17777777777778,0.78,1006.74
79842,Overcast,21.022222222222226,21.022222222222226,0.82,1007.1
79843,Overcast,21.04444444444444,21.04444444444444,0.85,1007.3
79844,Overcast,19.716666666666665,19.716666666666665,0.93,1007.7
79845,Overcast,19.95555555555556,19.95555555555556,0.94,1007.69
79846,Overcast,19.95555555555556,19.95555555555556,0.94,1007.6
79848,Mostly Cloudy,19.35555555555556,19.35555555555556,0.97,1007.54
79849,Overcast,19.33333333333333,19.33333333333333,0.97,1007.66
79851,Overcast,18.8,18.8,0.94,1007.97
79852,Overcast,17.783333333333335,17.783333333333335,1.0,1008.56
79853,Overcast,17.84444444444445,17.84444444444445,0.97,1009.17
79854,Overcast,18.82222222222222,18.82222222222222,0.9,1009.55
79855,Overcast,18.84444444444445,18.84444444444445,0.9,1009.94
79856,Overcast,18.911111111111115,18.911111111111115,0.9,1010.67
79857,Overcast,19.93333333333333,19.93333333333333,0.84,1011.04
79859,Overcast,19.022222222222226,19.022222222222226,0.89,1012.09
79861,Overcast,20.038888888888884,20.038888888888884,0.78,1012.51
79863,Mostly Cloudy,21.011111111111106,21.011111111111106,0.74,1012.71
79864,Mostly Cloudy,19.95,19.95,0.78,1012.72
79866,Mostly Cloudy,17.200000000000003,17.200000000000003,0.93,1014.2
79867,Partly Cloudy,17.200000000000003,17.200000000000003,0.9,1014.01
79868,Partly Cloudy,16.194444444444443,16.194444444444443,0.93,1014.16
79869,Mostly Cloudy,15.583333333333334,15.583333333333334,0.93,1014.31
79871,Mostly Cloudy,14.622222222222222,14.622222222222222,0.96,1014.25
79872,Partly Cloudy,14.5,14.5,0.96,1014.32
79874,Overcast,14.866666666666664,14.866666666666664,0.96,1014.37
79876,Overcast,16.02777777777778,16.02777777777778,0.93,1014.09
79877,Overcast,17.02777777777778,17.02777777777778,0.89,1014.37
79879,Mostly Cloudy,20.97222222222222,20.97222222222222,0.74,1014.23
79880,Mostly Cloudy,21.872222222222224,21.872222222222224,0.74,1014.18
79881,Mostly Cloudy,22.10555555555556,22.10555555555556,0.69,1013.83
79883,Mostly Cloudy,24.02777777777778,24.02777777777778,0.61,1014.01
79885,Mostly Cloudy,24.92777777777778,24.92777777777778,0.58,1013.6
79889,Mostly Cloudy,21.12777777777778,21.12777777777778,0.78,1013.63
79890,Mostly Cloudy,19.92777777777778,19.92777777777778,0.84,1013.94
79895,Partly Cloudy,16.866666666666667,16.866666666666667,0.81,1017.49
79897,Mostly Cloudy,19.21111111111111,19.21111111111111,0.78,1017.08
79903,Overcast,27.016666666666666,27.75,0.55,1017.7
79904,Overcast,27.744444444444444,28.366666666666667,0.52,1017.43
79905,Overcast,29.84444444444445,30.58888888888889,0.48,1017.61
79906,Overcast,29.86111111111111,30.59444444444444,0.48,1017.04
79907,Overcast,31.85555555555556,32.25,0.41,1016.72
79908,Mostly Cloudy,30.75555555555556,31.522222222222226,0.46,1016.19
79909,Mostly Cloudy,30.67777777777778,31.444444444444443,0.46,1015.82
79910,Mostly Cloudy,30.794444444444448,31.338888888888885,0.45,1015.68
79912,Mostly Cloudy,26.03333333333333,26.03333333333333,0.59,1015.64
79914,Mostly Cloudy,22.77777777777778,22.77777777777778,0.73,1016.83
79917,Mostly Cloudy,18.33333333333333,18.33333333333333,0.9,1014.55
79918,Overcast,18.81666666666667,18.81666666666667,0.9,1015.01
79919,Overcast,18.311111111111103,18.311111111111103,0.94,1015.13
79920,Overcast,18.28333333333333,18.28333333333333,0.93,1015.23
79922,Overcast,17.766666666666666,17.766666666666666,0.97,1015.03
79923,Overcast,17.705555555555556,17.705555555555556,0.97,1015.52
79926,Overcast,17.733333333333334,17.733333333333334,0.97,1016.44
79927,Overcast,18.7,18.7,0.9,1016.85
79929,Overcast,18.744444444444444,18.744444444444444,0.91,1017.36
79930,Overcast,19.81111111111111,19.81111111111111,0.85,1017.57
79931,Overcast,18.89444444444445,18.89444444444445,0.92,1018.02
79932,Overcast,18.72222222222222,18.72222222222222,0.9,1018.17
79933,Overcast,18.744444444444444,18.744444444444444,0.93,1018.37
79936,Mostly Cloudy,17.705555555555556,17.705555555555556,0.9,1018.9
79939,Overcast,17.66111111111111,17.66111111111111,0.9,1020.38
79940,Overcast,17.17777777777778,17.17777777777778,0.93,1020.47
79941,Overcast,17.15,17.15,0.93,1020.86
79942,Overcast,16.622222222222224,16.622222222222224,0.97,1020.67
79943,Overcast,16.255555555555553,16.255555555555553,0.96,1020.67
79945,Overcast,15.555555555555555,15.555555555555555,0.95,1020.66
79946,Overcast,15.650000000000002,15.650000000000002,0.95,1020.59
79947,Overcast,15.994444444444444,15.994444444444444,0.93,1020.79
79948,Overcast,15.994444444444444,15.994444444444444,0.93,1021.09
79951,Overcast,15.227777777777776,15.227777777777776,0.98,1021.76
79952,Overcast,16.41111111111111,16.41111111111111,0.97,1021.82
79953,Overcast,16.33888888888889,16.33888888888889,0.91,1021.93
79956,Overcast,17.47222222222222,17.47222222222222,0.91,1021.81
79959,Overcast,17.83888888888889,17.83888888888889,0.89,1021.22
79962,Overcast,17.105555555555554,17.105555555555554,0.99,1021.33
79963,Overcast,17.15,17.15,0.97,1021.43
79964,Overcast,17.194444444444443,17.194444444444443,0.96,1021.41
79965,Overcast,16.644444444444446,16.644444444444446,0.97,1021.13
79966,Overcast,16.644444444444446,16.644444444444446,0.93,1020.83
79971,Mostly Cloudy,16.133333333333333,16.133333333333333,0.93,1019.8
79972,Mostly Cloudy,17.083333333333332,17.083333333333332,0.93,1019.81
79974,Mostly Cloudy,17.63888888888889,17.63888888888889,0.85,1019.72
79975,Overcast,18.67777777777778,18.67777777777778,0.75,1019.93
79977,Overcast,18.81666666666667,18.81666666666667,0.79,1019.73
79978,Overcast,18.772222222222226,18.772222222222226,0.79,1019.72
79979,Overcast,19.822222222222223,19.822222222222223,0.73,1019.45
79980,Overcast,18.916666666666668,18.916666666666668,0.78,1019.31
79981,Overcast,18.916666666666668,18.916666666666668,0.78,1019.31
79984,Mostly Cloudy,18.81666666666667,18.81666666666667,0.79,1018.9
79985,Mostly Cloudy,17.755555555555556,17.755555555555556,0.9,1019.03
79991,Mostly Cloudy,15.45,15.45,0.96,1018.17
79999,Mostly Cloudy,20.022222222222226,20.022222222222226,0.68,1017.78
80003,Mostly Cloudy,22.188888888888886,22.188888888888886,0.63,1017.19
80007,Partly Cloudy,22.75555555555555,22.75555555555555,0.54,1015.8
80011,Clear,15.511111111111113,15.511111111111113,0.93,1016.21
80012,Clear,14.55,14.55,0.96,1016.45
80013,Clear,13.88888888888889,13.88888888888889,0.96,1016.61
80014,Clear,13.355555555555554,13.355555555555554,0.96,1016.52
80015,Clear,13.394444444444444,13.394444444444444,0.96,1016.61
80016,Clear,12.77777777777778,12.77777777777778,0.96,1016.2
80017,Clear,12.244444444444444,12.244444444444444,0.96,1016.31
80023,Partly Cloudy,22.77777777777778,22.77777777777778,0.62,1017.17
80025,Partly Cloudy,26.03888888888889,26.03888888888889,0.48,1017.26
80030,Partly Cloudy,27.80555555555556,27.31111111111111,0.37,1015.82
80032,Partly Cloudy,23.93333333333333,23.93333333333333,0.61,1015.37
80036,Partly Cloudy,20.055555555555557,20.055555555555557,0.69,1015.89
80039,Mostly Cloudy,19.96111111111112,19.96111111111112,0.7,1015.67
80040,Mostly Cloudy,19.30555555555556,19.30555555555556,0.77,1015.56
80043,Mostly Cloudy,18.77777777777778,18.77777777777778,0.79,1015.28
80049,Mostly Cloudy,26.994444444444447,27.31666666666667,0.48,1016.33
80051,Mostly Cloudy,27.45,27.85,0.5,1016.18
80053,Mostly Cloudy,27.08333333333333,27.788888888888884,0.55,1015.97
80055,Partly Cloudy,27.061111111111103,27.78333333333333,0.55,1016.24
80058,Partly Cloudy,19.97222222222222,19.97222222222222,0.84,1017.65
80059,Partly Cloudy,20.9,20.9,0.8,1018.6
80061,Partly Cloudy,17.755555555555556,17.755555555555556,0.89,1019.2
80065,Partly Cloudy,16.12777777777778,16.12777777777778,0.87,1018.85
80066,Mostly Cloudy,16.788888888888888,16.788888888888888,0.82,1019.23
80067,Mostly Cloudy,17.200000000000003,17.200000000000003,0.81,1019.62
80070,Mostly Cloudy,18.805555555555557,18.805555555555557,0.74,1020.44
80072,Mostly Cloudy,19.86111111111111,19.86111111111111,0.75,1021.11
80075,Mostly Cloudy,25.65,25.65,0.52,1020.38
80077,Partly Cloudy,27.15555555555555,27.21111111111112,0.44,1019.42
80079,Partly Cloudy,26.088888888888885,26.088888888888885,0.39,1019.01
80084,Partly Cloudy,17.344444444444445,17.344444444444445,0.9,1019.83
80085,Clear,16.08888888888889,16.08888888888889,0.9,1019.81
80086,Clear,15.605555555555558,15.605555555555558,0.93,1019.62
80087,Clear,15.383333333333333,15.383333333333333,0.93,1019.61
80091,Partly Cloudy,13.88888888888889,13.88888888888889,1.0,1019.21
80092,Partly Cloudy,17.08888888888889,17.08888888888889,0.93,1019.21
80094,Partly Cloudy,23.77777777777778,23.77777777777778,0.59,1019.31
80095,Clear,25.99444444444445,25.99444444444445,0.51,1019.41
80096,Clear,27.133333333333336,27.583333333333336,0.51,1019.48
80097,Clear,27.75555555555555,28.122222222222224,0.49,1019.39
80102,Partly Cloudy,32.00555555555556,31.14444444444445,0.33,1016.83
80105,Partly Cloudy,23.200000000000003,23.200000000000003,0.7,1017.0
80107,Clear,21.06666666666667,21.06666666666667,0.8,1017.49
80108,Clear,21.16111111111111,21.16111111111111,0.76,1017.7
80111,Partly Cloudy,18.73888888888889,18.73888888888889,0.79,1017.49
80112,Clear,18.75,18.75,0.77,1017.38
80113,Clear,17.66111111111111,17.66111111111111,0.8,1017.38
80114,Clear,16.95555555555556,16.95555555555556,0.82,1017.65
80117,Partly Cloudy,22.061111111111103,22.061111111111103,0.6,1018.4
80118,Clear,24.95555555555556,24.95555555555556,0.55,1018.39
80119,Clear,27.22222222222222,27.33333333333333,0.45,1018.58
80121,Partly Cloudy,31.06666666666667,30.46111111111111,0.36,1018.68
80130,Partly Cloudy,22.73333333333333,22.73333333333333,0.8,1019.01
80134,Partly Cloudy,19.422222222222217,19.422222222222217,0.9,1020.23
80136,Partly Cloudy,18.28888888888889,18.28888888888889,0.93,1020.62
80142,Partly Cloudy,27.577777777777776,28.82222222222222,0.6,1021.84
80145,Partly Cloudy,32.150000000000006,32.77777777777778,0.41,1022.23
80148,Partly Cloudy,33.86666666666666,32.89444444444444,0.29,1021.33
80149,Partly Cloudy,34.90555555555555,33.93333333333333,0.27,1021.03
80153,Partly Cloudy,25.39444444444444,25.39444444444444,0.62,1020.9
80155,Partly Cloudy,22.2,22.2,0.81,1021.62
80157,Overcast,22.10555555555556,22.10555555555556,0.77,1017.16
80160,Mostly Cloudy,20.488888888888887,20.488888888888887,0.9,1016.97
80165,Partly Cloudy,22.59444444444445,22.59444444444445,0.81,1017.85
80168,Partly Cloudy,27.600000000000005,28.79444444444444,0.59,1017.83
80169,Partly Cloudy,28.86111111111111,30.122222222222224,0.55,1017.72
80171,Mostly Cloudy,30.67777777777778,31.161111111111115,0.45,1017.24
80174,Mostly Cloudy,28.93333333333333,29.561111111111103,0.5,1016.34
80176,Mostly Cloudy,27.24444444444445,28.800000000000004,0.65,1016.22
80180,Mostly Cloudy,24.255555555555556,24.255555555555556,0.76,1016.71
80181,Partly Cloudy,20.533333333333328,20.533333333333328,0.87,1021.82
80182,Partly Cloudy,20.46666666666667,20.46666666666667,0.87,1021.91
80184,Mostly Cloudy,18.79444444444444,18.79444444444444,0.93,1021.53
80186,Mostly Cloudy,18.48333333333333,18.48333333333333,0.96,1021.59
80192,Partly Cloudy,31.15555555555555,31.672222222222224,0.44,1022.18
80199,Partly Cloudy,32.84444444444445,32.111111111111114,0.32,1019.37
80202,Partly Cloudy,22.366666666666667,22.366666666666667,0.76,1019.67
80203,Partly Cloudy,21.16111111111111,21.16111111111111,0.84,1019.5
80207,Partly Cloudy,19.73333333333333,19.73333333333333,0.8,1019.29
80208,Partly Cloudy,18.35555555555556,18.35555555555556,0.87,1019.09
80209,Clear,18.772222222222226,18.772222222222226,0.82,1018.79
80210,Clear,19.88333333333334,19.88333333333334,0.76,1018.51
80212,Partly Cloudy,22.0,22.0,0.69,1018.2
80213,Partly Cloudy,24.450000000000003,24.450000000000003,0.65,1018.04
80220,Partly Cloudy,35.050000000000004,34.72222222222222,0.3,1015.88
80221,Partly Cloudy,35.0,34.29444444444445,0.28,1015.0
80224,Partly Cloudy,28.96111111111111,29.522222222222226,0.49,1013.71
80227,Partly Cloudy,22.17777777777778,22.17777777777778,0.77,1014.2
80230,Mostly Cloudy,22.56666666666667,22.56666666666667,0.83,1016.18
80231,Mostly Cloudy,22.072222222222223,22.072222222222223,0.88,1016.47
80233,Mostly Cloudy,20.46111111111111,20.46111111111111,0.97,1017.44
80237,Mostly Cloudy,21.38888888888889,21.38888888888889,0.91,1016.41
80238,Mostly Cloudy,22.47222222222222,22.47222222222222,0.91,1016.5
80240,Mostly Cloudy,26.3,26.3,0.67,1016.64
80242,Partly Cloudy,30.0,31.80555555555556,0.55,1015.98
80244,Partly Cloudy,31.15555555555555,32.394444444444446,0.48,1014.87
80245,Partly Cloudy,32.17222222222222,32.90555555555556,0.42,1014.28
80255,Partly Cloudy,21.22777777777777,21.22777777777777,0.91,1014.85
80258,Partly Cloudy,19.577777777777776,19.577777777777776,0.92,1015.73
80261,Mostly Cloudy,24.95,24.95,0.74,1016.19
80263,Partly Cloudy,29.95,31.80555555555556,0.55,1016.04
80265,Partly Cloudy,32.2,32.81111111111111,0.41,1016.41
80272,Mostly Cloudy,27.28333333333333,28.42777777777778,0.6,1015.11
80274,Mostly Cloudy,23.883333333333333,23.883333333333333,0.74,1015.34
80278,Partly Cloudy,20.02777777777778,20.02777777777778,0.9,1016.24
80280,Clear,18.89444444444445,18.89444444444445,0.93,1016.04
80281,Clear,18.84444444444445,18.84444444444445,0.93,1015.95
80282,Partly Cloudy,19.938888888888886,19.938888888888886,0.93,1016.25
80284,Clear,22.577777777777776,22.577777777777776,0.84,1016.75
80285,Clear,24.694444444444443,24.694444444444443,0.71,1016.7
80286,Clear,27.17777777777778,29.02777777777778,0.69,1016.85
80287,Clear,28.88888888888889,31.2,0.62,1016.84
80288,Clear,31.072222222222223,32.800000000000004,0.5,1016.82
80289,Clear,32.12222222222222,32.7,0.41,1016.63
80297,Partly Cloudy,26.272222222222226,26.272222222222226,0.59,1015.77
80300,Partly Cloudy,21.444444444444443,21.444444444444443,0.83,1016.5
80303,Partly Cloudy,20.65,20.65,0.82,1017.12
80304,Clear,18.98333333333333,18.98333333333333,0.9,1016.89
80305,Clear,19.377777777777776,19.377777777777776,0.88,1016.81
80307,Clear,17.872222222222224,17.872222222222224,0.97,1017.21
80316,Partly Cloudy,34.88333333333334,34.599999999999994,0.3,1017.11
80320,Partly Cloudy,32.04444444444445,32.23888888888889,0.39,1016.71
80321,Partly Cloudy,28.916666666666668,29.08888888888889,0.46,1016.82
80323,Partly Cloudy,24.86111111111111,24.86111111111111,0.63,1017.7
